id(),SECURITY_DES,EXERCISE_TYPE,EXPIRE_DT,PUT_CALL,STRIKE_PX,TICKER,Date,OPT_PX,HIST_PUT_IMP_VOL,VOLATILITY_30D,HIST_CALL_IMP_VOL,VOLATILITY_60D,VOLATILITY_90D,VOLATILITY_10D,VOLATILITY_20D,RISK_FREE_RATE,UNDERLYING_PRICE,TIME_TO_MATURITY
BBG01PBHK2M2,G9V6C 74.4 Comdty,European,2026-10-30,Call,74.4,G9V6 Comdty,2024-10-02,5.93,32.3,28.66,32.28,26.62,24.33,24.38,27.15,0.037850000858306886,70.0999984741211,2.0767123287671234
BBG01PBHK2M2,G9V6C 74.4 Comdty,European,2026-10-30,Call,74.4,G9V6 Comdty,2024-10-04,6.54,32.06,30.91,32.04,28.32,25.12,33.56,29.98,0.03980999946594238,74.37999725341797,2.0712328767123287
BBG01PBHK2M2,G9V6C 74.4 Comdty,European,2026-10-30,Call,74.4,G9V6 Comdty,2024-10-07,7.32,32.1,32.31,32.17,29.45,25.85,37.4,27.97,0.040260000228881834,77.13999938964844,2.063013698630137
BBG01PBHK2M2,G9V6C 74.4 Comdty,European,2026-10-30,Call,74.4,G9V6 Comdty,2024-10-09,6.32,32.0,34.0,31.99,30.47,26.32,40.57,32.6,0.04066999912261963,73.23999786376953,2.0575342465753423
BBG01PBHK2M2,G9V6C 74.4 Comdty,European,2026-10-30,Call,74.4,G9V6 Comdty,2024-10-11,6.91,33.67,34.33,33.58,30.7,26.67,42.87,33.65,0.04072999954223633,75.55999755859375,2.052054794520548
BBG01PBHK2M2,G9V6C 74.4 Comdty,European,2026-10-30,Call,74.4,G9V6 Comdty,2024-10-14,6.82,34.16,32.75,34.08,30.93,26.71,44.66,34.5,0.04098000049591064,73.83000183105469,2.043835616438356
BBG01PBHK2M2,G9V6C 74.4 Comdty,European,2026-10-30,Call,74.4,G9V6 Comdty,2024-10-15,5.75,33.19,35.21,33.19,32.0,27.69,51.74,38.45,0.040380001068115234,70.58000183105469,2.041095890410959
BBG01PBHK2M2,G9V6C 74.4 Comdty,European,2026-10-30,Call,74.4,G9V6 Comdty,2024-10-16,5.41,32.74,35.23,32.71,31.92,27.44,44.41,38.16,0.040159997940063474,70.38999938964844,2.0383561643835617
BBG01PBHK2M2,G9V6C 74.4 Comdty,European,2026-10-30,Call,74.4,G9V6 Comdty,2024-10-17,5.47,32.27,34.55,32.27,31.91,27.43,44.52,38.17,0.04096000194549561,70.66999816894531,2.0356164383561643
BBG01PBHK2M2,G9V6C 74.4 Comdty,European,2026-10-30,Call,74.4,G9V6 Comdty,2024-10-21,5.5,32.07,33.42,32.07,32.24,27.75,34.78,38.79,0.04182000160217285,70.55999755859375,2.0246575342465754
BBG01PBHK2M2,G9V6C 74.4 Comdty,European,2026-10-30,Call,74.4,G9V6 Comdty,2024-10-22,6.02,32.72,33.6,32.63,32.57,28.04,37.69,39.02,0.04203999996185303,72.08999633789062,2.021917808219178
BBG01PBHK2M2,G9V6C 74.4 Comdty,European,2026-10-30,Call,74.4,G9V6 Comdty,2024-10-24,5.66,33.23,33.43,33.24,31.83,27.98,32.38,38.12,0.04199999809265137,70.19000244140625,2.0164383561643837
BBG01PBHK2M2,G9V6C 74.4 Comdty,European,2026-10-30,Call,74.4,G9V6 Comdty,2024-10-25,6.21,33.65,33.59,33.64,31.18,28.2,34.41,38.73,0.0423199987411499,71.77999877929688,2.0136986301369864
BBG01PBHK2M2,G9V6C 74.4 Comdty,European,2026-10-30,Call,74.4,G9V6 Comdty,2024-11-04,5.74,32.99,39.2,33.02,33.62,30.58,42.6,38.04,0.04309000015258789,71.47000122070312,1.9863013698630136
BBG01PBHK2M2,G9V6C 74.4 Comdty,European,2026-10-30,Call,74.4,G9V6 Comdty,2024-11-05,5.64,32.66,38.77,32.69,33.49,30.46,42.06,38.03,0.04289000034332276,71.98999786376953,1.9835616438356165
BBG01PBHK2M2,G9V6C 74.4 Comdty,European,2026-10-30,Call,74.4,G9V6 Comdty,2024-11-06,5.67,32.62,37.92,32.65,33.47,30.46,41.95,35.97,0.04426000118255615,71.69000244140625,1.9808219178082191
BBG01PBHK2M2,G9V6C 74.4 Comdty,European,2026-10-30,Call,74.4,G9V6 Comdty,2024-11-18,5.1,28.86,34.87,28.91,34.13,31.71,31.14,35.4,0.04414000034332275,69.16000366210938,1.9479452054794522
BBG01PBHK2M2,G9V6C 74.4 Comdty,European,2026-10-30,Call,74.4,G9V6 Comdty,2024-11-19,5.22,28.54,34.81,28.52,33.93,31.65,31.19,35.12,0.04379000186920166,69.38999938964844,1.9452054794520548
BBG01PBHK2M2,G9V6C 74.4 Comdty,European,2026-10-30,Call,74.4,G9V6 Comdty,2024-11-21,5.3,28.3,33.8,28.35,33.88,31.73,29.8,34.79,0.04432000160217285,70.0999984741211,1.9397260273972603
BBG01PBHK2M2,G9V6C 74.4 Comdty,European,2026-10-30,Call,74.4,G9V6 Comdty,2024-11-22,5.55,28.48,33.71,28.56,33.69,31.5,24.77,25.78,0.04409999847412109,71.23999786376953,1.936986301369863
BBG01PBHK2M2,G9V6C 74.4 Comdty,European,2026-10-30,Call,74.4,G9V6 Comdty,2024-12-03,5.06,27.05,31.53,27.03,32.37,31.91,25.53,27.03,0.04223000049591064,69.94000244140625,1.906849315068493
BBG01PBHK2M2,G9V6C 74.4 Comdty,European,2026-10-30,Call,74.4,G9V6 Comdty,2024-12-11,4.92,24.53,25.71,24.64,32.39,31.23,24.26,26.28,0.042709999084472657,70.29000091552734,1.884931506849315
BBG01PBHK2M2,G9V6C 74.4 Comdty,European,2026-10-30,Call,74.4,G9V6 Comdty,2024-12-12,5.01,25.56,25.6,25.53,32.27,31.05,23.57,26.31,0.04323999881744385,70.0199966430664,1.8821917808219177
BBG01PBHK2M2,G9V6C 74.4 Comdty,European,2026-10-30,Call,74.4,G9V6 Comdty,2024-12-13,5.19,26.07,25.92,26.07,32.41,31.08,24.35,25.18,0.0439900016784668,71.29000091552734,1.8794520547945206
BBG01PBHK2M2,G9V6C 74.4 Comdty,European,2026-10-30,Call,74.4,G9V6 Comdty,2024-12-16,5.08,24.92,24.81,24.99,32.43,31.08,22.03,22.48,0.04396999835968018,70.70999908447266,1.8712328767123287
BBG01PBHK2M2,G9V6C 74.4 Comdty,European,2026-10-30,Call,74.4,G9V6 Comdty,2024-12-17,4.92,24.84,24.84,24.82,32.29,30.71,19.67,22.76,0.04385000228881836,70.08000183105469,1.8684931506849316
BBG01PBHK2M2,G9V6C 74.4 Comdty,European,2026-10-30,Call,74.4,G9V6 Comdty,2024-12-18,4.86,24.43,24.85,24.46,32.04,30.6,19.42,22.61,0.0449399995803833,70.58000183105469,1.8657534246575342
BBG01PBHK2M2,G9V6C 74.4 Comdty,European,2026-10-30,Call,74.4,G9V6 Comdty,2024-12-19,4.62,24.8,24.74,24.79,31.63,30.61,18.41,22.09,0.04570000171661377,69.91000366210938,1.8630136986301369
BBG01PBHK2M2,G9V6C 74.4 Comdty,European,2026-10-30,Call,74.4,G9V6 Comdty,2024-12-20,4.71,24.92,23.82,24.91,31.61,30.53,16.79,21.45,0.0452400016784668,69.45999908447266,1.8602739726027397
BBG01PBHK2M2,G9V6C 74.4 Comdty,European,2026-10-30,Call,74.4,G9V6 Comdty,2024-12-23,4.71,25.19,22.13,25.17,31.61,30.4,16.98,18.32,0.045989999771118166,69.23999786376953,1.8520547945205479
BBG01PBHK2M2,G9V6C 74.4 Comdty,European,2026-10-30,Call,74.4,G9V6 Comdty,2024-12-24,4.96,25.06,22.38,25.09,31.41,30.32,13.96,18.78,0.045910000801086426,70.0999984741211,1.8493150684931507
BBG01PBHK2M2,G9V6C 74.4 Comdty,European,2026-10-30,Call,74.4,G9V6 Comdty,2024-12-26,4.78,24.59,22.46,24.57,31.43,30.3,14.26,18.91,0.045789999961853026,69.62000274658203,1.8438356164383563
BBG01PBHK2M2,G9V6C 74.4 Comdty,European,2026-10-30,Call,74.4,G9V6 Comdty,2024-12-27,4.79,23.7,22.77,23.7,30.13,30.3,13.85,19.07,0.0461899995803833,70.5999984741211,1.841095890410959
BBG01PBHK2M2,G9V6C 74.4 Comdty,European,2026-10-30,Call,74.4,G9V6 Comdty,2024-12-30,4.87,23.56,21.67,23.7,30.15,30.25,13.4,19.11,0.04545000076293945,70.98999786376953,1.832876712328767
BBG01PBHK2M2,G9V6C 74.4 Comdty,European,2026-10-30,Call,74.4,G9V6 Comdty,2025-01-02,5.15,22.45,20.16,22.53,28.11,30.03,14.81,16.53,0.045749998092651366,73.12999725341797,1.8246575342465754
BBG01PBHK2M2,G9V6C 74.4 Comdty,European,2026-10-30,Call,74.4,G9V6 Comdty,2025-01-03,5.25,22.11,20.09,22.11,28.11,29.91,12.47,16.46,0.045960001945495606,73.95999908447266,1.821917808219178
BBG01PBHK2M2,G9V6C 74.4 Comdty,European,2026-10-30,Call,74.4,G9V6 Comdty,2025-01-06,5.31,21.7,19.71,21.74,27.33,29.82,13.38,15.39,0.04618000030517578,73.55999755859375,1.8136986301369864
BBG01PBHK2M2,G9V6C 74.4 Comdty,European,2026-10-30,Call,74.4,G9V6 Comdty,2025-01-08,5.19,22.29,17.47,22.27,27.25,29.58,15.63,15.99,0.04692999839782715,73.31999969482422,1.8082191780821917
BBG01PBHK2M2,G9V6C 74.4 Comdty,European,2026-10-30,Call,74.4,G9V6 Comdty,2025-01-22,5.19,20.72,20.57,20.74,26.56,28.83,30.07,22.77,0.045989999771118166,75.44000244140625,1.7698630136986302
BBG01PBHK2M2,G9V6C 74.4 Comdty,European,2026-10-30,Call,74.4,G9V6 Comdty,2025-01-27,4.67,19.33,21.31,19.34,23.22,28.94,23.4,24.31,0.04527999877929687,73.16999816894531,1.7561643835616438
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2024-10-01,6.05,30.42,28.91,30.37,26.61,24.34,25.42,27.15,0.03743000030517578,69.83000183105469,2.0794520547945203
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2024-10-02,6.14,32.3,28.66,32.28,26.62,24.33,24.38,27.15,0.037850000858306886,70.0999984741211,2.0767123287671234
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2024-10-04,6.77,32.06,30.91,32.04,28.32,25.12,33.56,29.98,0.03980999946594238,74.37999725341797,2.0712328767123287
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2024-10-07,7.56,32.1,32.31,32.17,29.45,25.85,37.4,27.97,0.040260000228881834,77.13999938964844,2.063013698630137
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2024-10-09,6.54,32.0,34.0,31.99,30.47,26.32,40.57,32.6,0.04066999912261963,73.23999786376953,2.0575342465753423
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2024-10-11,7.15,33.67,34.33,33.58,30.7,26.67,42.87,33.65,0.04072999954223633,75.55999755859375,2.052054794520548
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2024-10-14,7.04,34.16,32.75,34.08,30.93,26.71,44.66,34.5,0.04098000049591064,73.83000183105469,2.043835616438356
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2024-10-15,5.96,33.19,35.21,33.19,32.0,27.69,51.74,38.45,0.040380001068115234,70.58000183105469,2.041095890410959
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2024-10-16,5.61,32.74,35.23,32.71,31.92,27.44,44.41,38.16,0.040159997940063474,70.38999938964844,2.0383561643835617
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2024-10-17,5.68,32.27,34.55,32.27,31.91,27.43,44.52,38.17,0.04096000194549561,70.66999816894531,2.0356164383561643
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2024-10-21,5.71,32.07,33.42,32.07,32.24,27.75,34.78,38.79,0.04182000160217285,70.55999755859375,2.0246575342465754
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2024-10-22,6.24,32.72,33.6,32.63,32.57,28.04,37.69,39.02,0.04203999996185303,72.08999633789062,2.021917808219178
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2024-10-24,5.86,33.23,33.43,33.24,31.83,27.98,32.38,38.12,0.04199999809265137,70.19000244140625,2.0164383561643837
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2024-10-25,6.43,33.65,33.59,33.64,31.18,28.2,34.41,38.73,0.0423199987411499,71.77999877929688,2.0136986301369864
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2024-11-04,5.95,32.99,39.2,33.02,33.62,30.58,42.6,38.04,0.04309000015258789,71.47000122070312,1.9863013698630136
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2024-11-05,5.85,32.66,38.77,32.69,33.49,30.46,42.06,38.03,0.04289000034332276,71.98999786376953,1.9835616438356165
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2024-11-06,5.88,32.62,37.92,32.65,33.47,30.46,41.95,35.97,0.04426000118255615,71.69000244140625,1.9808219178082191
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2024-11-18,5.29,28.86,34.87,28.91,34.13,31.71,31.14,35.4,0.04414000034332275,69.16000366210938,1.9479452054794522
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2024-11-19,5.42,28.54,34.81,28.52,33.93,31.65,31.19,35.12,0.04379000186920166,69.38999938964844,1.9452054794520548
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2024-11-21,5.5,28.3,33.8,28.35,33.88,31.73,29.8,34.79,0.04432000160217285,70.0999984741211,1.9397260273972603
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2024-11-22,5.76,28.48,33.71,28.56,33.69,31.5,24.77,25.78,0.04409999847412109,71.23999786376953,1.936986301369863
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2024-12-03,5.26,27.05,31.53,27.03,32.37,31.91,25.53,27.03,0.04223000049591064,69.94000244140625,1.906849315068493
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2024-12-11,5.12,24.53,25.71,24.64,32.39,31.23,24.26,26.28,0.042709999084472657,70.29000091552734,1.884931506849315
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2024-12-12,5.2,25.56,25.6,25.53,32.27,31.05,23.57,26.31,0.04323999881744385,70.0199966430664,1.8821917808219177
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2024-12-13,5.39,26.07,25.92,26.07,32.41,31.08,24.35,25.18,0.0439900016784668,71.29000091552734,1.8794520547945206
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2024-12-16,5.28,24.92,24.81,24.99,32.43,31.08,22.03,22.48,0.04396999835968018,70.70999908447266,1.8712328767123287
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2024-12-17,5.11,24.84,24.84,24.82,32.29,30.71,19.67,22.76,0.04385000228881836,70.08000183105469,1.8684931506849316
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2024-12-18,5.05,24.43,24.85,24.46,32.04,30.6,19.42,22.61,0.0449399995803833,70.58000183105469,1.8657534246575342
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2024-12-19,4.81,24.8,24.74,24.79,31.63,30.61,18.41,22.09,0.04570000171661377,69.91000366210938,1.8630136986301369
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2024-12-20,4.89,24.92,23.82,24.91,31.61,30.53,16.79,21.45,0.0452400016784668,69.45999908447266,1.8602739726027397
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2024-12-23,4.89,25.19,22.13,25.17,31.61,30.4,16.98,18.32,0.045989999771118166,69.23999786376953,1.8520547945205479
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2024-12-24,5.15,25.06,22.38,25.09,31.41,30.32,13.96,18.78,0.045910000801086426,70.0999984741211,1.8493150684931507
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2024-12-26,4.97,24.59,22.46,24.57,31.43,30.3,14.26,18.91,0.045789999961853026,69.62000274658203,1.8438356164383563
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2024-12-27,4.98,23.7,22.77,23.7,30.13,30.3,13.85,19.07,0.0461899995803833,70.5999984741211,1.841095890410959
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2024-12-30,5.07,23.56,21.67,23.7,30.15,30.25,13.4,19.11,0.04545000076293945,70.98999786376953,1.832876712328767
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2025-01-02,5.36,22.45,20.16,22.53,28.11,30.03,14.81,16.53,0.045749998092651366,73.12999725341797,1.8246575342465754
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2025-01-03,5.46,22.11,20.09,22.11,28.11,29.91,12.47,16.46,0.045960001945495606,73.95999908447266,1.821917808219178
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2025-01-06,5.52,21.7,19.71,21.74,27.33,29.82,13.38,15.39,0.04618000030517578,73.55999755859375,1.8136986301369864
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2025-01-08,5.4,22.29,17.47,22.27,27.25,29.58,15.63,15.99,0.04692999839782715,73.31999969482422,1.8082191780821917
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2025-01-22,5.4,20.72,20.57,20.74,26.56,28.83,30.07,22.77,0.045989999771118166,75.44000244140625,1.7698630136986302
BBG01Q3SS1B1,G9V6C 73.8 Comdty,European,2026-10-30,Call,73.8,G9V6 Comdty,2025-01-27,4.87,19.33,21.31,19.34,23.22,28.94,23.4,24.31,0.04527999877929687,73.16999816894531,1.7561643835616438
BBG01Q42TGF9,G9V6C 72.2 Comdty,European,2026-10-30,Call,72.2,G9V6 Comdty,2024-10-02,6.74,32.3,28.66,32.28,26.62,24.33,24.38,27.15,0.037850000858306886,70.0999984741211,2.0767123287671234
BBG01Q42TGF9,G9V6C 72.2 Comdty,European,2026-10-30,Call,72.2,G9V6 Comdty,2024-10-04,7.41,32.06,30.91,32.04,28.32,25.12,33.56,29.98,0.03980999946594238,74.37999725341797,2.0712328767123287
BBG01Q42TGF9,G9V6C 72.2 Comdty,European,2026-10-30,Call,72.2,G9V6 Comdty,2024-10-07,8.24,32.1,32.31,32.17,29.45,25.85,37.4,27.97,0.040260000228881834,77.13999938964844,2.063013698630137
BBG01Q42TGF9,G9V6C 72.2 Comdty,European,2026-10-30,Call,72.2,G9V6 Comdty,2024-10-09,7.17,32.0,34.0,31.99,30.47,26.32,40.57,32.6,0.04066999912261963,73.23999786376953,2.0575342465753423
BBG01Q42TGF9,G9V6C 72.2 Comdty,European,2026-10-30,Call,72.2,G9V6 Comdty,2024-10-11,7.8,33.67,34.33,33.58,30.7,26.67,42.87,33.65,0.04072999954223633,75.55999755859375,2.052054794520548
BBG01Q42TGF9,G9V6C 72.2 Comdty,European,2026-10-30,Call,72.2,G9V6 Comdty,2024-10-14,7.68,34.16,32.75,34.08,30.93,26.71,44.66,34.5,0.04098000049591064,73.83000183105469,2.043835616438356
BBG01Q42TGF9,G9V6C 72.2 Comdty,European,2026-10-30,Call,72.2,G9V6 Comdty,2024-10-15,6.54,33.19,35.21,33.19,32.0,27.69,51.74,38.45,0.040380001068115234,70.58000183105469,2.041095890410959
BBG01Q42TGF9,G9V6C 72.2 Comdty,European,2026-10-30,Call,72.2,G9V6 Comdty,2024-10-16,6.18,32.74,35.23,32.71,31.92,27.44,44.41,38.16,0.040159997940063474,70.38999938964844,2.0383561643835617
BBG01Q42TGF9,G9V6C 72.2 Comdty,European,2026-10-30,Call,72.2,G9V6 Comdty,2024-10-17,6.25,32.27,34.55,32.27,31.91,27.43,44.52,38.17,0.04096000194549561,70.66999816894531,2.0356164383561643
BBG01Q42TGF9,G9V6C 72.2 Comdty,European,2026-10-30,Call,72.2,G9V6 Comdty,2024-10-21,6.29,32.07,33.42,32.07,32.24,27.75,34.78,38.79,0.04182000160217285,70.55999755859375,2.0246575342465754
BBG01Q42TGF9,G9V6C 72.2 Comdty,European,2026-10-30,Call,72.2,G9V6 Comdty,2024-10-22,6.84,32.72,33.6,32.63,32.57,28.04,37.69,39.02,0.04203999996185303,72.08999633789062,2.021917808219178
BBG01Q42TGF9,G9V6C 72.2 Comdty,European,2026-10-30,Call,72.2,G9V6 Comdty,2024-10-24,6.45,33.23,33.43,33.24,31.83,27.98,32.38,38.12,0.04199999809265137,70.19000244140625,2.0164383561643837
BBG01Q42TGF9,G9V6C 72.2 Comdty,European,2026-10-30,Call,72.2,G9V6 Comdty,2024-10-25,7.04,33.65,33.59,33.64,31.18,28.2,34.41,38.73,0.0423199987411499,71.77999877929688,2.0136986301369864
BBG01Q42TGF9,G9V6C 72.2 Comdty,European,2026-10-30,Call,72.2,G9V6 Comdty,2024-11-04,6.53,32.99,39.2,33.02,33.62,30.58,42.6,38.04,0.04309000015258789,71.47000122070312,1.9863013698630136
BBG01Q42TGF9,G9V6C 72.2 Comdty,European,2026-10-30,Call,72.2,G9V6 Comdty,2024-11-05,6.44,32.66,38.77,32.69,33.49,30.46,42.06,38.03,0.04289000034332276,71.98999786376953,1.9835616438356165
BBG01Q42TGF9,G9V6C 72.2 Comdty,European,2026-10-30,Call,72.2,G9V6 Comdty,2024-11-06,6.47,32.62,37.92,32.65,33.47,30.46,41.95,35.97,0.04426000118255615,71.69000244140625,1.9808219178082191
BBG01Q42TGF9,G9V6C 72.2 Comdty,European,2026-10-30,Call,72.2,G9V6 Comdty,2024-11-18,5.86,28.86,34.87,28.91,34.13,31.71,31.14,35.4,0.04414000034332275,69.16000366210938,1.9479452054794522
BBG01Q42TGF9,G9V6C 72.2 Comdty,European,2026-10-30,Call,72.2,G9V6 Comdty,2024-11-19,5.99,28.54,34.81,28.52,33.93,31.65,31.19,35.12,0.04379000186920166,69.38999938964844,1.9452054794520548
BBG01Q42TGF9,G9V6C 72.2 Comdty,European,2026-10-30,Call,72.2,G9V6 Comdty,2024-11-21,6.06,28.3,33.8,28.35,33.88,31.73,29.8,34.79,0.04432000160217285,70.0999984741211,1.9397260273972603
BBG01Q42TGF9,G9V6C 72.2 Comdty,European,2026-10-30,Call,72.2,G9V6 Comdty,2024-11-22,6.34,28.48,33.71,28.56,33.69,31.5,24.77,25.78,0.04409999847412109,71.23999786376953,1.936986301369863
BBG01Q42TGF9,G9V6C 72.2 Comdty,European,2026-10-30,Call,72.2,G9V6 Comdty,2024-12-03,5.82,27.05,31.53,27.03,32.37,31.91,25.53,27.03,0.04223000049591064,69.94000244140625,1.906849315068493
BBG01Q42TGF9,G9V6C 72.2 Comdty,European,2026-10-30,Call,72.2,G9V6 Comdty,2024-12-11,5.68,24.53,25.71,24.64,32.39,31.23,24.26,26.28,0.042709999084472657,70.29000091552734,1.884931506849315
BBG01Q42TGF9,G9V6C 72.2 Comdty,European,2026-10-30,Call,72.2,G9V6 Comdty,2024-12-12,5.76,25.56,25.6,25.53,32.27,31.05,23.57,26.31,0.04323999881744385,70.0199966430664,1.8821917808219177
BBG01Q42TGF9,G9V6C 72.2 Comdty,European,2026-10-30,Call,72.2,G9V6 Comdty,2024-12-13,5.97,26.07,25.92,26.07,32.41,31.08,24.35,25.18,0.0439900016784668,71.29000091552734,1.8794520547945206
BBG01Q42TGF9,G9V6C 72.2 Comdty,European,2026-10-30,Call,72.2,G9V6 Comdty,2024-12-16,5.84,24.92,24.81,24.99,32.43,31.08,22.03,22.48,0.04396999835968018,70.70999908447266,1.8712328767123287
BBG01Q42TGF9,G9V6C 72.2 Comdty,European,2026-10-30,Call,72.2,G9V6 Comdty,2024-12-17,5.67,24.84,24.84,24.82,32.29,30.71,19.67,22.76,0.04385000228881836,70.08000183105469,1.8684931506849316
BBG01Q42TGF9,G9V6C 72.2 Comdty,European,2026-10-30,Call,72.2,G9V6 Comdty,2024-12-18,5.6,24.43,24.85,24.46,32.04,30.6,19.42,22.61,0.0449399995803833,70.58000183105469,1.8657534246575342
BBG01Q42TGF9,G9V6C 72.2 Comdty,European,2026-10-30,Call,72.2,G9V6 Comdty,2024-12-19,5.33,24.8,24.74,24.79,31.63,30.61,18.41,22.09,0.04570000171661377,69.91000366210938,1.8630136986301369
BBG01Q42TGF9,G9V6C 72.2 Comdty,European,2026-10-30,Call,72.2,G9V6 Comdty,2024-12-20,5.42,24.92,23.82,24.91,31.61,30.53,16.79,21.45,0.0452400016784668,69.45999908447266,1.8602739726027397
BBG01Q42TGF9,G9V6C 72.2 Comdty,European,2026-10-30,Call,72.2,G9V6 Comdty,2024-12-23,5.42,25.19,22.13,25.17,31.61,30.4,16.98,18.32,0.045989999771118166,69.23999786376953,1.8520547945205479
BBG01Q42TGF9,G9V6C 72.2 Comdty,European,2026-10-30,Call,72.2,G9V6 Comdty,2024-12-24,5.7,25.06,22.38,25.09,31.41,30.32,13.96,18.78,0.045910000801086426,70.0999984741211,1.8493150684931507
BBG01Q42TGF9,G9V6C 72.2 Comdty,European,2026-10-30,Call,72.2,G9V6 Comdty,2024-12-26,5.51,24.59,22.46,24.57,31.43,30.3,14.26,18.91,0.045789999961853026,69.62000274658203,1.8438356164383563
BBG01Q42TGF9,G9V6C 72.2 Comdty,European,2026-10-30,Call,72.2,G9V6 Comdty,2024-12-27,5.53,23.7,22.77,23.7,30.13,30.3,13.85,19.07,0.0461899995803833,70.5999984741211,1.841095890410959
BBG01Q42TGF9,G9V6C 72.2 Comdty,European,2026-10-30,Call,72.2,G9V6 Comdty,2024-12-30,5.62,23.56,21.67,23.7,30.15,30.25,13.4,19.11,0.04545000076293945,70.98999786376953,1.832876712328767
BBG01Q42TGF9,G9V6C 72.2 Comdty,European,2026-10-30,Call,72.2,G9V6 Comdty,2025-01-02,5.94,22.45,20.16,22.53,28.11,30.03,14.81,16.53,0.045749998092651366,73.12999725341797,1.8246575342465754
